,x,y,z,fc1,fc2,fc3,fc4,fc5,fc6,fc7,fc8,fc9,fc10,falff,reho,dx,idx
0,25.0,25.0,25.0,0.3229289650917053,0.3770265579223633,0.30271196365356445,0.08729241043329239,-0.2865895926952362,-0.21449905633926392,-0.22386673092842102,-0.04680466651916504,-0.1141161397099495,-0.20578259229660034,0.6902034282684326,0.5297856330871582,2.0,64.0
1,25.0,25.0,26.0,0.014952818863093853,0.30048123002052307,0.08541422337293625,0.34036004543304443,-0.18165384232997894,-0.09974225610494614,-0.09077774733304977,0.0659271627664566,-0.2204948514699936,-0.27459341287612915,0.6817264556884766,0.5113866329193115,2.0,64.0
2,25.0,25.0,27.0,-0.38188016414642334,-0.059344206005334854,-0.34716352820396423,0.4429568648338318,0.0530807301402092,0.2505936026573181,-0.002010070253163576,0.13284370303153992,-0.30118444561958313,0.004167729057371616,0.7709500193595886,0.6082158088684082,2.0,64.0
3,25.0,25.0,28.0,-0.3729071319103241,-0.1789499819278717,-0.5171675086021423,0.36570361256599426,5.566911113419337e-06,0.39527466893196106,0.017457997426390648,0.08164682984352112,-0.2656964361667633,0.27249762415885925,0.7799697518348694,0.7066643238067627,2.0,64.0
4,25.0,25.0,29.0,-0.33127906918525696,-0.2367228865623474,-0.5220592617988586,0.42232343554496765,0.0051277498714625835,0.36872732639312744,-0.007717609871178865,0.12802524864673615,-0.31899136304855347,0.17055749893188477,0.6742763519287109,0.6655635833740234,2.0,64.0
5,25.0,26.0,25.0,0.36069944500923157,0.18633192777633667,0.17564703524112701,0.025921588763594627,-0.32991182804107666,-0.14705771207809448,-0.298812597990036,-0.04645150527358055,-0.17828474938869476,0.03580278158187866,0.7102501392364502,0.44730281829833984,2.0,64.0
6,25.0,26.0,26.0,0.185919389128685,0.26904407143592834,0.12851981818675995,0.27021172642707825,-0.32310983538627625,-0.12830720841884613,-0.1876210868358612,0.025490738451480865,-0.3194730579853058,-0.1551893651485443,0.6135581135749817,0.43231868743896484,2.0,64.0
7,25.0,26.0,27.0,-0.17970167100429535,0.08593347668647766,-0.1799101084470749,0.4577469527721405,-0.12069077789783478,0.14085085690021515,-0.1058763638138771,0.17459934949874878,-0.38156503438949585,-0.19090211391448975,0.6948366761207581,0.5381462574005127,2.0,64.0
8,25.0,26.0,28.0,-0.29297584295272827,-0.1317390650510788,-0.48559868335723877,0.46666187047958374,-0.06360654532909393,0.3490563929080963,-0.0884789377450943,0.2131037712097168,-0.29744061827659607,0.07143443077802658,0.7393317222595215,0.6726861000061035,2.0,64.0
9,25.0,26.0,29.0,-0.30349987745285034,-0.19842545688152313,-0.46500855684280396,0.4275748133659363,-0.024374455213546753,0.37682515382766724,-0.1572689265012741,0.26417073607444763,-0.2791735827922821,0.03769725188612938,0.6859196424484253,0.6525144577026367,2.0,64.0
