,x,y,z,fc1,fc2,fc3,fc4,fc5,fc6,fc7,fc8,fc9,fc10,falff,reho,dx,idx
0,25.0,25.0,25.0,0.3568366467952728,0.3205322027206421,-0.12195417284965515,0.3022880554199219,0.0789475291967392,-0.35238906741142273,-0.2661651074886322,-0.007909409701824188,0.0942184254527092,-0.07213596999645233,0.7799290418624878,0.7314534187316895,0.0,52.0
1,25.0,25.0,26.0,0.31538379192352295,0.35194799304008484,-0.22600796818733215,0.4526631832122803,0.09203533083200455,-0.32576021552085876,-0.27343040704727173,-0.08526629954576492,0.06407935917377472,-0.26714888215065,0.768152117729187,0.7322530746459961,0.0,52.0
2,25.0,25.0,27.0,0.17714591324329376,0.2509612441062927,-0.3605247735977173,0.5512050986289978,-0.025181936100125313,-0.23626363277435303,-0.19350643455982208,0.025000186637043953,0.01532080676406622,-0.4157658815383911,0.7730687856674194,0.7271614074707031,0.0,52.0
3,25.0,25.0,28.0,0.06212245672941208,0.1485278159379959,-0.3210453689098358,0.4449532628059387,-0.0990467295050621,-0.04769144207239151,-0.14166255295276642,0.11090060323476791,-0.034188706427812576,-0.41845500469207764,0.7473413944244385,0.6546883583068848,0.0,52.0
4,25.0,25.0,29.0,0.016317017376422882,0.060590993613004684,-0.1629893034696579,0.22299784421920776,-0.0035029619466513395,0.21904557943344116,-0.04420729726552963,0.013106605969369411,-0.13499575853347778,-0.43938520550727844,0.7141056656837463,0.6293694972991943,0.0,52.0
5,25.0,26.0,25.0,0.24992862343788147,0.1969543993473053,-0.1550772786140442,0.20506586134433746,0.05975779518485069,-0.24410206079483032,-0.1644468605518341,0.015580887906253338,0.07343073934316635,-0.11708884686231613,0.7236711978912354,0.7240819931030273,0.0,52.0
6,25.0,26.0,26.0,0.2671973407268524,0.2704637050628662,-0.23616105318069458,0.34210091829299927,0.0795774981379509,-0.21059556305408478,-0.12964992225170135,-0.11437160521745682,0.03928696736693382,-0.28456103801727295,0.7201756834983826,0.7145919799804688,0.0,52.0
7,25.0,26.0,27.0,0.1945684850215912,0.22859318554401398,-0.3262369930744171,0.4332258701324463,0.002644721418619156,-0.11511130630970001,-0.05412939563393593,-0.05901867151260376,-0.005221589468419552,-0.4380689859390259,0.7346497178077698,0.6994121074676514,0.0,52.0
8,25.0,26.0,28.0,0.10539651662111282,0.14574246108531952,-0.25406739115715027,0.34648093581199646,-0.01696348562836647,0.05037066340446472,-0.029067615047097206,-0.027155330404639244,-0.03272383660078049,-0.4310593903064728,0.6935534477233887,0.5985352993011475,0.0,52.0
9,25.0,26.0,29.0,0.07508983463048935,0.0649496465921402,-0.10144419968128204,0.09348606318235397,0.1877126693725586,0.3344389796257019,0.08039061725139618,-0.1694561094045639,-0.12496988475322723,-0.4084756076335907,0.7027221918106079,0.6005682945251465,0.0,52.0
10,25.0,27.0,25.0,0.049561694264411926,-0.002236016094684601,-0.24754449725151062,0.19049721956253052,-0.01263416651636362,-0.16214428842067719,-0.11349201202392578,0.1024455651640892,0.061187006533145905,-0.1697152554988861,0.719137966632843,0.7236342430114746,0.0,52.0
11,25.0,27.0,26.0,0.10040406882762909,0.053400881588459015,-0.3033142685890198,0.2958793342113495,0.02292957901954651,-0.14931520819664001,-0.07995792478322983,-0.0251619853079319,0.019955674186348915,-0.25314122438430786,0.7216094136238098,0.7024056911468506,0.0,52.0
12,25.0,27.0,27.0,0.0998501405119896,0.04798737168312073,-0.3233649730682373,0.3456951975822449,0.03311390429735184,-0.035013481974601746,0.026552891358733177,-0.0780557319521904,-0.02604372613132,-0.3553147614002228,0.7564959526062012,0.6614415645599365,0.0,52.0
13,25.0,27.0,28.0,0.025454247370362282,-0.04639212787151337,-0.22061839699745178,0.25586622953414917,0.06172330304980278,0.1328352689743042,0.09554988890886307,-0.16503146290779114,0.0027846975717693567,-0.33293628692626953,0.6834394335746765,0.5980849266052246,0.0,52.0
14,25.0,27.0,29.0,0.006297484505921602,-0.06447424739599228,-0.08807673305273056,-0.021275244653224945,0.2862063944339752,0.37993717193603516,0.16134002804756165,-0.25875598192214966,-0.03197167441248894,-0.272674024105072,0.6998612284660339,0.6466524600982666,0.0,52.0
