,x,y,z,fc1,fc2,fc3,fc4,fc5,fc6,fc7,fc8,fc9,fc10,falff,reho,dx,idx
0,25.0,25.0,25.0,-0.020931420847773552,-0.07515320926904678,-0.2983996272087097,0.5234400033950806,0.09501094371080399,-0.3547203838825226,-0.11755286902189255,0.2295955866575241,-0.1131085455417633,-0.03043951652944088,0.6768166422843933,0.532942533493042,0.0,44.0
1,25.0,25.0,26.0,0.008963009342551231,-0.012256380170583725,-0.3675592243671417,0.5854811668395996,0.07677848637104034,-0.3755688965320587,-0.10920057445764542,0.22862468659877777,-0.10813910514116287,-0.10148543864488602,0.7009159922599792,0.5448176860809326,0.0,44.0
2,25.0,25.0,27.0,-0.02649495005607605,0.05962491035461426,-0.3605607748031616,0.6089550256729126,0.13676011562347412,-0.3859035074710846,-0.08437193185091019,0.1937992423772812,-0.18078511953353882,-0.12958788871765137,0.726518452167511,0.5359175205230713,0.0,44.0
3,25.0,25.0,28.0,0.01035508792847395,0.020954418927431107,-0.37742161750793457,0.517737090587616,0.21272602677345276,-0.4061501920223236,0.008516614325344563,0.17470546066761017,-0.14094477891921997,-0.21625541150569916,0.6963395476341248,0.5273940563201904,0.0,44.0
4,25.0,25.0,29.0,0.09486383199691772,-0.10543448477983475,-0.3519539535045624,0.34834039211273193,0.14521212875843048,-0.2798703908920288,0.13908012211322784,0.15648192167282104,-0.11788631230592728,-0.20857317745685577,0.6587843894958496,0.5244407653808594,0.0,44.0
5,25.0,26.0,25.0,0.07083771377801895,-0.11040052771568298,-0.211762472987175,0.3723791241645813,0.01897328905761242,-0.2133832424879074,-0.06988076120615005,0.24252718687057495,-0.08710355311632156,-0.04262237623333931,0.6861665844917297,0.5105547904968262,0.0,44.0
6,25.0,26.0,26.0,0.03858181834220886,-0.12793897092342377,-0.34279921650886536,0.5283985733985901,0.055121004581451416,-0.30182960629463196,-0.030974971130490303,0.24838869273662567,-0.07243400812149048,-0.1302880346775055,0.680015504360199,0.4771418571472168,0.0,44.0
7,25.0,26.0,27.0,0.05182216316461563,-0.06945259124040604,-0.4062083959579468,0.5430217981338501,0.14080390334129333,-0.3465912342071533,0.029828278347849846,0.22715723514556885,-0.1310558319091797,-0.19636082649230957,0.6598492860794067,0.5197544097900391,0.0,44.0
8,25.0,26.0,28.0,0.02308521792292595,-0.06292860954999924,-0.3993465006351471,0.5142337679862976,0.18082590401172638,-0.3596809506416321,0.11099187284708023,0.21721482276916504,-0.13712956011295319,-0.28053849935531616,0.7234822511672974,0.5875191688537598,0.0,44.0
9,25.0,26.0,29.0,0.03397073224186897,-0.12910744547843933,-0.31365150213241577,0.3944869935512543,0.10617677122354507,-0.2414049506187439,0.18707039952278137,0.1775936335325241,-0.15640874207019806,-0.2759341299533844,0.7020436525344849,0.5673356056213379,0.0,44.0
10,25.0,27.0,25.0,0.20862120389938354,-0.17026545107364655,-0.27213871479034424,0.323263019323349,0.04408563673496246,-0.2312260866165161,0.0462530292570591,0.3944999873638153,-0.1042943224310875,-0.19375008344650269,0.7047155499458313,0.547166109085083,0.0,44.0
11,25.0,27.0,26.0,0.19534116983413696,-0.21399113535881042,-0.38545405864715576,0.4161244034767151,0.0755956619977951,-0.2872675657272339,0.05700118467211723,0.38575220108032227,-0.04546726122498512,-0.2534993290901184,0.6765264272689819,0.5002837181091309,0.0,44.0
12,25.0,27.0,27.0,0.23276594281196594,-0.15957923233509064,-0.4182186424732208,0.44992491602897644,0.14117635786533356,-0.3522645831108093,0.10022278130054474,0.30956417322158813,-0.07368174195289612,-0.3594585657119751,0.6618643403053284,0.5419607162475586,0.0,44.0
13,25.0,27.0,28.0,0.16350050270557404,-0.09414009749889374,-0.36660057306289673,0.4745083451271057,0.16903498768806458,-0.3776516914367676,0.12316016852855682,0.24537363648414612,-0.14097410440444946,-0.40931379795074463,0.7500576972961426,0.6144018173217773,0.0,44.0
14,25.0,27.0,29.0,0.06848277896642685,-0.12614446878433228,-0.2748529613018036,0.39270663261413574,0.09412752836942673,-0.2658429443836212,0.17408718168735504,0.1725379228591919,-0.20239543914794922,-0.3527814745903015,0.7254773378372192,0.5656898021697998,0.0,44.0
15,25.0,28.0,25.0,0.31027743220329285,-0.2050497978925705,-0.3067736327648163,0.20313683152198792,0.029570680111646652,-0.2127874791622162,0.1521439254283905,0.4537130892276764,-0.07042901962995529,-0.2511367201805115,0.7311945557594299,0.6242191791534424,0.0,44.0
16,25.0,28.0,26.0,0.25039297342300415,-0.21365657448768616,-0.3199717402458191,0.28275611996650696,0.06956185400485992,-0.22637256979942322,0.09798935055732727,0.4038631021976471,-0.03534076735377312,-0.32549533247947693,0.710650622844696,0.6067764759063721,0.0,44.0
17,25.0,28.0,27.0,0.2593647241592407,-0.14625993371009827,-0.32476580142974854,0.36731651425361633,0.1318053901195526,-0.28614524006843567,0.07632604241371155,0.3203142285346985,-0.05548129230737686,-0.4377692639827728,0.7056058049201965,0.6257331371307373,0.0,44.0
18,25.0,28.0,28.0,0.14003996551036835,-0.0791814923286438,-0.267303466796875,0.35142868757247925,0.15697184205055237,-0.2424280047416687,0.07730930298566818,0.18293970823287964,-0.12068157643079758,-0.40035775303840637,0.7200777530670166,0.663506269454956,0.0,44.0
19,25.0,28.0,29.0,-0.0005284158978611231,-0.11398259550333023,-0.19402587413787842,0.23665307462215424,0.07775591313838959,-0.10345068573951721,0.14047817885875702,0.07452093809843063,-0.16217826306819916,-0.2402704805135727,0.6648691296577454,0.5556533336639404,0.0,44.0
20,25.0,29.0,25.0,0.352871298789978,-0.21209746599197388,-0.3298386037349701,0.11970898509025574,0.005163552705198526,-0.1766958087682724,0.22243748605251312,0.37205180525779724,-0.011331642046570778,-0.19547875225543976,0.7344667911529541,0.6429195404052734,0.0,44.0
21,25.0,29.0,26.0,0.18324774503707886,-0.1811063140630722,-0.2522818148136139,0.20036940276622772,0.07660834491252899,-0.09863608330488205,0.13358047604560852,0.28556451201438904,-0.02815338224172592,-0.2340204119682312,0.7012673616409302,0.6280431747436523,0.0,44.0
22,25.0,29.0,27.0,0.15339387953281403,-0.11879532039165497,-0.26331543922424316,0.2748178243637085,0.10117530822753906,-0.1534399837255478,0.11083295941352844,0.2762526869773865,-0.05448875576257706,-0.3142547309398651,0.6879620552062988,0.6341025829315186,0.0,44.0
23,25.0,29.0,28.0,0.11327283084392548,-0.11497755348682404,-0.25370076298713684,0.21598726511001587,0.07877547293901443,-0.08927591890096664,0.12627048790454865,0.17546887695789337,-0.06559848040342331,-0.2671220898628235,0.6666486263275146,0.663914680480957,0.0,44.0
24,25.0,29.0,29.0,0.04099684953689575,-0.1734263151884079,-0.2011948525905609,0.09528008103370667,0.019374163821339607,0.08246737718582153,0.17334504425525665,0.07003550976514816,-0.06528240442276001,-0.14389201998710632,0.6559209823608398,0.5621497631072998,0.0,44.0
25,26.0,25.0,25.0,-0.125759094953537,-0.05942803993821144,-0.19002586603164673,0.4286006987094879,0.20061562955379486,-0.24277590215206146,-0.06018936261534691,0.2330915778875351,-0.2854076623916626,-0.1900836080312729,0.5230345129966736,0.3507356643676758,0.0,44.0
26,26.0,25.0,26.0,0.007267296779900789,-0.08053135126829147,-0.33459243178367615,0.43279191851615906,0.0980023592710495,-0.25639986991882324,0.09649033099412918,0.24326394498348236,-0.21212175488471985,-0.1518905758857727,0.6197103261947632,0.3770902156829834,0.0,44.0
27,26.0,25.0,27.0,0.10677923262119293,-0.12211955338716507,-0.4254578948020935,0.40436553955078125,0.08955352753400803,-0.29792991280555725,0.24884165823459625,0.27251991629600525,-0.1589771956205368,-0.09280873835086823,0.6925973296165466,0.3983762264251709,0.0,44.0
28,26.0,25.0,28.0,0.20727653801441193,-0.13320201635360718,-0.4275248646736145,0.21219953894615173,0.1083381325006485,-0.34520626068115234,0.31912389397621155,0.2155919373035431,-0.0011710482649505138,-0.03943139314651489,0.6649506688117981,0.4026968479156494,0.0,44.0
29,26.0,25.0,29.0,0.1962537169456482,-0.17181278765201569,-0.3649461567401886,0.18019339442253113,0.04581397399306297,-0.2590444087982178,0.2927020788192749,0.17961300909519196,-0.0338861308991909,-0.08733505755662918,0.5891539454460144,0.3761279582977295,0.0,44.0
30,26.0,26.0,25.0,-0.051223885267972946,-0.01633875072002411,0.028023481369018555,0.10307329893112183,0.054763756692409515,0.05452517420053482,-0.045667219907045364,-0.007739211432635784,-0.13975635170936584,0.007495190482586622,0.570936381816864,0.31946611404418945,0.0,44.0
31,26.0,26.0,26.0,0.12437639385461807,-0.25270771980285645,-0.2580789029598236,0.07996217161417007,-0.04697274789214134,0.00540192611515522,0.24254488945007324,0.0840793028473854,0.01247735507786274,0.09049002826213837,0.5755891799926758,0.3380851745605469,0.0,44.0
32,26.0,26.0,27.0,0.24104762077331543,-0.23847414553165436,-0.3807792067527771,0.15973058342933655,-0.021824724972248077,-0.12883883714675903,0.34748944640159607,0.1760522425174713,-0.0042458889074623585,-0.017626775428652763,0.6009242534637451,0.40090227127075195,0.0,44.0
33,26.0,26.0,28.0,0.13896487653255463,-0.1439819633960724,-0.35722291469573975,0.1772191822528839,-0.003038656199350953,-0.16538174450397491,0.33164992928504944,0.15632539987564087,0.0618913434445858,-0.0345306396484375,0.6645620465278625,0.4491567611694336,0.0,44.0
34,26.0,26.0,29.0,0.07698318362236023,-0.19254502654075623,-0.2631482183933258,0.09731698036193848,-0.07834789156913757,-0.06617850065231323,0.34512752294540405,0.10069528967142105,0.07385919988155365,-0.041865020990371704,0.6287580132484436,0.4239475727081299,0.0,44.0
35,26.0,27.0,25.0,0.03980625793337822,-0.07338807731866837,-0.02679460681974888,0.04558565840125084,0.08125226944684982,0.12653449177742004,0.023451508954167366,0.010670906864106655,-0.10783625394105911,-0.057876069098711014,0.6466752290725708,0.4078493118286133,0.0,44.0
