,x,y,z,fc1,fc2,fc3,fc4,fc5,fc6,fc7,fc8,fc9,fc10,falff,reho,dx,idx
0,25.0,25.0,25.0,-0.18128785490989685,-0.056377142667770386,-0.17290395498275757,0.296063095331192,-0.015236753970384598,-0.3433438539505005,-0.21177537739276886,0.21509237587451935,-0.30765339732170105,0.42321622371673584,0.7111381888389587,0.6381456851959229,1.0,84.0
1,25.0,25.0,26.0,-0.16799111664295197,-0.09906601905822754,-0.21627280116081238,0.31704628467559814,0.028288383036851883,-0.33412811160087585,-0.19678165018558502,0.17375090718269348,-0.14197030663490295,0.40365591645240784,0.6947792768478394,0.4929215908050537,1.0,84.0
2,25.0,25.0,27.0,-0.06901086121797562,-0.0035478572826832533,-0.10235904157161713,0.10673415660858154,0.1421794593334198,-0.12149348855018616,-0.14392006397247314,-0.040580470114946365,0.014807936735451221,0.20327739417552948,0.6627486348152161,0.41150355339050293,1.0,84.0
3,25.0,25.0,28.0,-0.0020461271051317453,0.08345235139131546,-0.0071036056615412235,-0.05468723550438881,0.10303816199302673,0.29467418789863586,-0.0032254275865852833,-0.20108409225940704,-0.021308068186044693,-0.03967743739485741,0.6375377178192139,0.39728522300720215,1.0,84.0
4,25.0,25.0,29.0,0.10846976190805435,0.18872052431106567,0.07507505267858505,-0.20599743723869324,-0.06512950360774994,0.5552002787590027,0.1495845913887024,-0.3175686299800873,0.08669847249984741,-0.18063293397426605,0.6790373921394348,0.4659755229949951,1.0,84.0
5,25.0,26.0,25.0,-0.21065889298915863,-0.16115570068359375,-0.2699783444404602,0.3162485957145691,0.021802278235554695,-0.43728217482566833,-0.25757408142089844,0.40112391114234924,-0.31639519333839417,0.43761491775512695,0.7047577500343323,0.6065495014190674,1.0,84.0
6,25.0,26.0,26.0,-0.19018511474132538,-0.19002708792686462,-0.3311479091644287,0.3272632658481598,-0.012081824243068695,-0.4226071834564209,-0.1595960557460785,0.3659122586250305,-0.0876748263835907,0.3937377333641052,0.7056472301483154,0.4848763942718506,1.0,84.0
7,25.0,26.0,27.0,-0.06303402036428452,-0.042633526027202606,-0.19948963820934296,0.10686340183019638,0.07415768504142761,-0.13746634125709534,-0.011843216605484486,0.07569437474012375,0.12391660362482071,0.09819190204143524,0.6073669791221619,0.4074738025665283,1.0,84.0
8,25.0,26.0,28.0,-0.016954392194747925,0.0815347284078598,-0.06436455249786377,-0.07051005214452744,0.04786907136440277,0.32018762826919556,0.10746882110834122,-0.18238617479801178,0.08867529034614563,-0.10620291531085968,0.6151522994041443,0.3827996253967285,1.0,84.0
9,25.0,26.0,29.0,0.0708298459649086,0.16415619850158691,0.04388236254453659,-0.2599974572658539,-0.07216077297925949,0.5824805498123169,0.17180736362934113,-0.3227974474430084,0.11606338620185852,-0.14534035325050354,0.6728900671005249,0.47942519187927246,1.0,84.0
10,25.0,27.0,25.0,-0.26528024673461914,-0.24238115549087524,-0.3275502324104309,0.3687961995601654,0.041502222418785095,-0.433432012796402,-0.17731069028377533,0.4281158447265625,-0.2239445596933365,0.29189980030059814,0.6993672251701355,0.5675811767578125,1.0,84.0
11,25.0,27.0,26.0,-0.17898835241794586,-0.18326027691364288,-0.3420228660106659,0.36709097027778625,-0.028853798285126686,-0.4158754348754883,-0.06363850086927414,0.3694702386856079,0.018076341599225998,0.24838164448738098,0.7524996995925903,0.495617151260376,1.0,84.0
12,25.0,27.0,27.0,-0.0012190141715109348,-0.02149667777121067,-0.21407972276210785,0.1407192349433899,0.0850139930844307,-0.1715324968099594,0.06270187348127365,0.08794203400611877,0.14979584515094757,-0.01035384926944971,0.6663916110992432,0.43296241760253906,1.0,84.0
13,25.0,27.0,28.0,-0.016016140580177307,0.06089093163609505,-0.12549899518489838,-0.04701096564531326,0.04913702979683876,0.24829226732254028,0.15976396203041077,-0.19405822455883026,0.14781923592090607,-0.12443309277296066,0.6343309283256531,0.39567089080810547,1.0,84.0
14,25.0,27.0,29.0,0.0528513602912426,0.13107700645923615,0.04414261132478714,-0.2695438861846924,-0.1366472691297531,0.6167669296264648,0.20052561163902283,-0.39171648025512695,0.19860844314098358,-0.12310758978128433,0.7378415465354919,0.5297479629516602,1.0,84.0
15,25.0,28.0,25.0,-0.29282400012016296,-0.22199572622776031,-0.2930826246738434,0.49036064743995667,-0.12048082798719406,-0.3236478865146637,0.06748402863740921,0.3452763557434082,-0.09957454353570938,0.08544725924730301,0.7403312921524048,0.5565838813781738,1.0,84.0
16,25.0,28.0,26.0,-0.180069237947464,-0.0863383486866951,-0.24926108121871948,0.41449445486068726,-0.13663989305496216,-0.3039811849594116,0.1263899803161621,0.2646597623825073,0.08932662755250931,0.02425040677189827,0.7443743944168091,0.516059398651123,1.0,84.0
17,25.0,28.0,27.0,0.055965133011341095,0.09184925258159637,-0.10317252576351166,0.13707531988620758,0.025094056501984596,-0.12791067361831665,0.15127374231815338,0.016474654898047447,0.12928521633148193,-0.133718803524971,0.6832804083824158,0.4369394779205322,1.0,84.0
18,25.0,28.0,28.0,0.0837400034070015,0.12534582614898682,-0.04147714003920555,-0.09312012791633606,0.029715707525610924,0.18932558596134186,0.16625097393989563,-0.18582196533679962,0.09579066932201385,-0.17302444577217102,0.652095377445221,0.4229152202606201,1.0,84.0
19,25.0,28.0,29.0,0.13662411272525787,0.1740368753671646,0.11834689229726791,-0.2798437178134918,-0.1797601282596588,0.5872817039489746,0.20544017851352692,-0.374828040599823,0.16012535989284515,-0.20050591230392456,0.7759808897972107,0.5666861534118652,1.0,84.0
20,25.0,29.0,25.0,-0.2954621911048889,-0.19910100102424622,-0.2512446641921997,0.47350117564201355,-0.1528923064470291,-0.2138769030570984,0.2294026017189026,0.23404234647750854,-0.06761571019887924,-0.10779187828302383,0.7298449873924255,0.582237958908081,1.0,84.0
21,25.0,29.0,26.0,-0.18982289731502533,-0.06626114249229431,-0.16607874631881714,0.3838230073451996,-0.18696345388889313,-0.20957431197166443,0.27066758275032043,0.1694900095462799,0.018017401918768883,-0.16849417984485626,0.7260938882827759,0.5722804069519043,1.0,84.0
22,25.0,29.0,27.0,0.02589433081448078,0.10362273454666138,-0.04792147874832153,0.16236305236816406,-0.12746693193912506,-0.056145574897527695,0.3018627166748047,-0.00889476016163826,0.09084826707839966,-0.24381513893604279,0.6381213068962097,0.4342818260192871,1.0,84.0
23,25.0,29.0,28.0,0.11905571073293686,0.15301233530044556,-0.03337413817644119,-0.13202089071273804,-0.05130017176270485,0.2752886116504669,0.25128769874572754,-0.1765044927597046,0.0761052817106247,-0.2346845418214798,0.6476545333862305,0.43438220024108887,1.0,84.0
24,25.0,29.0,29.0,0.1675136834383011,0.19837376475334167,0.06991465389728546,-0.30772852897644043,-0.10969897359609604,0.594023585319519,0.2166273593902588,-0.30954310297966003,0.07673484086990356,-0.2826366126537323,0.7549975514411926,0.5821924209594727,1.0,84.0
25,26.0,25.0,25.0,-0.08299664407968521,-0.01476150844246149,-0.05623903125524521,0.16322839260101318,-0.014679934829473495,-0.31831881403923035,-0.19731691479682922,0.18205319344997406,-0.31698840856552124,0.39416515827178955,0.6009044051170349,0.47971248626708984,1.0,84.0
26,26.0,25.0,26.0,-0.04478144645690918,0.0019137802300974727,-0.03771199658513069,0.04389642924070358,0.09906109422445297,-0.2868250608444214,-0.09247004985809326,0.08016909658908844,-0.1669711172580719,0.25106945633888245,0.6010426878929138,0.3521134853363037,1.0,84.0
27,26.0,25.0,27.0,0.077463299036026,0.05051055923104286,0.06085607409477234,-0.12773072719573975,0.22705072164535522,0.01966383121907711,-0.028014710173010826,-0.144259512424469,0.03535059839487076,0.024069761857390404,0.6245911121368408,0.3265359401702881,1.0,84.0
