,x,y,z,fc1,fc2,fc3,fc4,fc5,fc6,fc7,fc8,fc9,fc10,falff,reho,dx,idx
0,25.0,25.0,25.0,-0.447818785905838,-0.28547370433807373,-0.5515934824943542,0.6208996772766113,-0.41121867299079895,0.012164211831986904,0.17608116567134857,0.34115198254585266,0.015008975751698017,-0.24615493416786194,0.7168205976486206,0.681035041809082,0.0,42.0
1,25.0,25.0,26.0,-0.44066789746284485,-0.25943610072135925,-0.6148185133934021,0.6230316758155823,-0.35956114530563354,0.0036697001196444035,0.18429477512836456,0.3475561738014221,0.019860289990901947,-0.24697843194007874,0.703174889087677,0.6224639415740967,0.0,42.0
2,25.0,25.0,27.0,-0.28380417823791504,-0.12182065099477768,-0.60651695728302,0.5303065776824951,-0.290576308965683,-0.03836152330040932,0.11646503955125809,0.39706936478614807,0.051739420741796494,-0.25436246395111084,0.7644953727722168,0.5941510200500488,0.0,42.0
3,25.0,25.0,28.0,-0.2156139761209488,-0.06579818576574326,-0.5459691286087036,0.37451818585395813,-0.22760827839374542,0.1341894567012787,0.2163071185350418,0.41208383440971375,0.048500217497348785,-0.19969193637371063,0.8011094927787781,0.602344274520874,0.0,42.0
4,25.0,25.0,29.0,-0.18547692894935608,-0.06843346357345581,-0.4138236343860626,0.17154832184314728,-0.14224150776863098,0.30428794026374817,0.2561991810798645,0.22944186627864838,0.005247399210929871,-0.04708750173449516,0.8365112543106079,0.5882651805877686,0.0,42.0
5,25.0,26.0,25.0,-0.3529977798461914,-0.2862776219844818,-0.5528876185417175,0.5895615220069885,-0.4385395050048828,0.059365566819906235,0.2091885358095169,0.37995314598083496,0.03975715860724449,-0.28473779559135437,0.709616482257843,0.6916706562042236,0.0,42.0
6,25.0,26.0,26.0,-0.3810339868068695,-0.3216114342212677,-0.6381515264511108,0.6735032200813293,-0.3743540346622467,0.003407897427678108,0.24253781139850616,0.41540682315826416,0.013681265525519848,-0.3261418342590332,0.7332483530044556,0.66921067237854,0.0,42.0
7,25.0,26.0,27.0,-0.2990018129348755,-0.22353847324848175,-0.6368783116340637,0.5852122902870178,-0.30335211753845215,0.05901041254401207,0.3040226399898529,0.4774130582809448,-0.008786407299339771,-0.3513911962509155,0.7772908806800842,0.6863608360290527,0.0,42.0
8,25.0,26.0,28.0,-0.2663506269454956,-0.17367805540561676,-0.5547674298286438,0.37751778960227966,-0.2075798064470291,0.31579673290252686,0.45485207438468933,0.41267886757850647,-0.015679288655519485,-0.26535090804100037,0.7866058945655823,0.6981561183929443,0.0,42.0
9,25.0,26.0,29.0,-0.293178528547287,-0.13568368554115295,-0.4365637004375458,0.21104438602924347,-0.15172336995601654,0.4423058032989502,0.4171607196331024,0.23448286950588226,-0.07832604646682739,-0.12340174615383148,0.8287709951400757,0.6625726222991943,0.0,42.0
