,x,y,z,fc1,fc2,fc3,fc4,fc5,fc6,fc7,fc8,fc9,fc10,falff,reho,dx,idx
0,25.0,25.0,25.0,0.03783475607633591,-0.07563722133636475,-0.47614431381225586,0.44040539860725403,0.0332372672855854,-0.11350205540657043,0.1280849277973175,0.5311704277992249,-0.15299227833747864,-0.14779449999332428,0.7183996438980103,0.6699008941650391,0.0,47.0
1,25.0,25.0,26.0,-0.002535891020670533,-0.1520690768957138,-0.5142756104469299,0.4273299276828766,0.057362429797649384,-0.10648076236248016,0.13976573944091797,0.597557008266449,-0.021310335025191307,-0.10474381595849991,0.7017045617103577,0.6544578075408936,0.0,47.0
2,25.0,25.0,27.0,0.04996330663561821,-0.08330786973237991,-0.42488324642181396,0.4695033133029938,-0.02266697958111763,-0.21235288679599762,0.07056635618209839,0.48947593569755554,-0.004323235247284174,-0.05816677212715149,0.7654815316200256,0.6327800750732422,0.0,47.0
3,25.0,25.0,28.0,0.06419704109430313,0.019370097666978836,-0.27068397402763367,0.41038429737091064,-0.06890174746513367,-0.20884904265403748,-0.035403020679950714,0.28976789116859436,-0.07829125970602036,-0.12294496595859528,0.7982661724090576,0.6863770484924316,0.0,47.0
4,25.0,25.0,29.0,-0.04265785217285156,0.007831473834812641,-0.21535764634609222,0.2714904546737671,-0.03874481841921806,-0.057969942688941956,-0.008932888507843018,0.26385697722435,-0.14348173141479492,-0.17823484539985657,0.7660239934921265,0.663893461227417,0.0,47.0
5,25.0,26.0,25.0,0.062387242913246155,0.0629916563630104,-0.3710744082927704,0.46055397391319275,-0.039883051067590714,-0.15581580996513367,0.07793361693620682,0.4530646800994873,-0.21895243227481842,-0.20549549162387848,0.7433789372444153,0.6574151515960693,0.0,47.0
6,25.0,26.0,26.0,-0.0292059313505888,-0.11974456161260605,-0.5050507187843323,0.4380777180194855,0.03704940900206566,-0.06358449161052704,0.18031391501426697,0.6294291019439697,-0.06570953130722046,-0.17670400440692902,0.7166569828987122,0.6715083122253418,0.0,47.0
7,25.0,26.0,27.0,-0.04262902960181236,-0.11147952824831009,-0.4450671076774597,0.459005743265152,-0.03466281667351723,-0.109897680580616,0.16119693219661713,0.5420131683349609,-0.0814472958445549,-0.11348626762628555,0.7068660855293274,0.6827337741851807,0.0,47.0
8,25.0,26.0,28.0,-0.018956009298563004,0.023586640134453773,-0.36002156138420105,0.4500141143798828,-0.18246348202228546,-0.1394960880279541,0.014846615493297577,0.368442565202713,-0.07412652671337128,-0.14503340423107147,0.7867813110351562,0.68599534034729,0.0,47.0
9,25.0,26.0,29.0,-0.11257071048021317,0.0746607854962349,-0.23019199073314667,0.2169681042432785,-0.1881968379020691,0.05111426115036011,-0.010122299194335938,0.24494555592536926,-0.11013827472925186,-0.20280949771404266,0.7680708169937134,0.6245818138122559,0.0,47.0
10,25.0,27.0,25.0,-0.002584258560091257,0.1368456929922104,-0.18959064781665802,0.33285632729530334,-0.11130987852811813,-0.13014797866344452,0.033905141055583954,0.2810606360435486,-0.20098896324634552,-0.17324157059192657,0.7013562917709351,0.6327590942382812,0.0,47.0
11,25.0,27.0,26.0,-0.11520751565694809,-0.1322961002588272,-0.37125033140182495,0.3612177073955536,-8.227556827478111e-05,-0.041138604283332825,0.24176143109798431,0.5096092224121094,-0.05635640397667885,-0.0347667895257473,0.71408611536026,0.6531655788421631,0.0,47.0
12,25.0,27.0,27.0,-0.1356355994939804,-0.16167885065078735,-0.40522709488868713,0.4460046589374542,-0.07844533026218414,-0.08940712362527847,0.2334795892238617,0.49303358793258667,-0.09493540972471237,-0.030512038618326187,0.6994150280952454,0.6770262718200684,0.0,47.0
13,25.0,27.0,28.0,-0.11878572404384613,-0.005576604977250099,-0.38041889667510986,0.4539373517036438,-0.30803483724594116,-0.09645567834377289,0.08428573608398438,0.36255550384521484,-0.05628284066915512,-0.10169791430234909,0.735232412815094,0.651515007019043,0.0,47.0
14,25.0,27.0,29.0,-0.1946118175983429,0.052288930863142014,-0.22003017365932465,0.19351713359355927,-0.30605214834213257,0.16620506346225739,0.04502716660499573,0.1589275449514389,-0.10795710235834122,-0.16056916117668152,0.7292661666870117,0.5851173400878906,0.0,47.0
15,25.0,28.0,25.0,-0.07215890288352966,0.03239154815673828,-0.1677214801311493,0.28637951612472534,-0.06675054132938385,-0.1098056212067604,0.02849828079342842,0.2624214291572571,-0.12635202705860138,-0.11997051537036896,0.6620450019836426,0.536524772644043,0.0,47.0
16,25.0,28.0,26.0,-0.18540453910827637,-0.14196118712425232,-0.284423828125,0.28890448808670044,-0.037554606795310974,-0.06927162408828735,0.21791411936283112,0.39092350006103516,0.007715668994933367,0.06458780169487,0.7042595744132996,0.5773952007293701,0.0,47.0
17,25.0,28.0,27.0,-0.2142251431941986,-0.1802082657814026,-0.3706676661968231,0.3573188781738281,-0.13839471340179443,-0.06675596535205841,0.2560328245162964,0.4231029748916626,-0.01228868868201971,0.008759171701967716,0.7090091109275818,0.6033740043640137,0.0,47.0
18,25.0,28.0,28.0,-0.22543832659721375,-0.06526597589254379,-0.32932761311531067,0.34529682993888855,-0.3432246446609497,-0.0063463361002504826,0.15134257078170776,0.28765419125556946,0.006448045838624239,-0.07305591553449631,0.6879655718803406,0.5761048793792725,0.0,47.0
19,25.0,28.0,29.0,-0.2802307605743408,-0.038729019463062286,-0.18762847781181335,0.15815816819667816,-0.3309609591960907,0.25447726249694824,0.10240358114242554,0.029769020155072212,-0.03166059032082558,-0.06812077015638351,0.6362861394882202,0.5616109371185303,0.0,47.0
20,25.0,29.0,25.0,-0.14188934862613678,-0.22302915155887604,-0.2933816611766815,0.25929734110832214,0.06953568011522293,-0.07498394697904587,0.14507901668548584,0.36659538745880127,0.06690461188554764,0.00410472834482789,0.6053400635719299,0.4476790428161621,0.0,47.0
21,25.0,29.0,26.0,-0.19256924092769623,-0.2328251153230667,-0.3622574806213379,0.28031057119369507,0.06368986517190933,-0.058774981647729874,0.2931425869464874,0.3696127235889435,0.09248823672533035,0.10905025154352188,0.6791808605194092,0.4974782466888428,0.0,47.0
22,25.0,29.0,27.0,-0.2529689073562622,-0.19251738488674164,-0.37847426533699036,0.26264411211013794,-0.10509809851646423,0.032918136566877365,0.34347695112228394,0.3295511305332184,0.08367534726858139,0.04969927296042442,0.7207188606262207,0.5326766967773438,0.0,47.0
