,x,y,z,fc1,fc2,fc3,fc4,fc5,fc6,fc7,fc8,fc9,fc10,falff,reho,dx,idx
0,25.0,25.0,25.0,-0.17669333517551422,0.03748416528105736,-0.09055592119693756,0.2502679228782654,-0.13610883057117462,0.09916671365499496,-0.22915509343147278,0.0901423841714859,-0.04411199688911438,0.28303262591362,0.7767419219017029,0.6174290180206299,0.0,41.0
1,25.0,25.0,26.0,-0.19223560392856598,0.033375632017850876,0.0006211934378370643,0.41350677609443665,-0.09157000482082367,0.02178475446999073,-0.2612335979938507,0.0036971208173781633,0.0384676493704319,0.27719616889953613,0.7605735063552856,0.6185367107391357,0.0,41.0
2,25.0,25.0,27.0,-0.16097725927829742,-0.015419564209878445,-0.010346201248466969,0.3514508605003357,-0.19738847017288208,0.15787118673324585,-0.3743155598640442,0.00886835902929306,0.1474611908197403,0.32282668352127075,0.7549497485160828,0.6188859939575195,0.0,41.0
3,25.0,25.0,28.0,-0.1800968199968338,-0.14665977656841278,-0.09581159800291061,0.20584551990032196,-0.25032123923301697,0.29030653834342957,-0.3336717486381531,0.05276835337281227,0.233231782913208,0.35901114344596863,0.7284985780715942,0.6185173988342285,0.0,41.0
4,25.0,25.0,29.0,-0.25344833731651306,-0.243854358792305,-0.18206708133220673,0.08417881280183792,-0.22632066905498505,0.44972512125968933,-0.1957598477602005,0.13073977828025818,0.2016306072473526,0.2798381745815277,0.6575487852096558,0.5639083385467529,0.0,41.0
5,25.0,26.0,25.0,-0.15477268397808075,0.02789376862347126,-0.10140375792980194,0.130659818649292,-0.10781244188547134,0.11306308954954147,-0.18680547177791595,0.15420614182949066,-0.03436771035194397,0.2863112688064575,0.7417224049568176,0.6314942836761475,0.0,41.0
6,25.0,26.0,26.0,-0.17242904007434845,0.06656652688980103,-0.044104475528001785,0.28818410634994507,-0.0959603413939476,0.05434344336390495,-0.24923761188983917,0.0692451223731041,0.009786827489733696,0.2591523230075836,0.766165554523468,0.6262161731719971,0.0,41.0
7,25.0,26.0,27.0,-0.212828129529953,0.053976524621248245,-0.03931141644716263,0.24665071070194244,-0.2226789891719818,0.11892092227935791,-0.3418768048286438,0.04596038535237312,0.15111199021339417,0.2769675552845001,0.7740814685821533,0.609459638595581,0.0,41.0
8,25.0,26.0,28.0,-0.2639941871166229,-0.08829529583454132,-0.11245886236429214,0.07126715779304504,-0.3132973611354828,0.29012158513069153,-0.3115710914134979,0.10400836914777756,0.27976876497268677,0.3627585470676422,0.7498267889022827,0.5821306705474854,0.0,41.0
9,25.0,26.0,29.0,-0.2626393139362335,-0.23422257602214813,-0.18035389482975006,0.027076436206698418,-0.24114768207073212,0.46021610498428345,-0.15749093890190125,0.13939426839351654,0.20703595876693726,0.26423192024230957,0.6808386445045471,0.5453283786773682,0.0,41.0
10,25.0,27.0,25.0,-0.08189745992422104,-0.10308605432510376,-0.21170735359191895,0.13345538079738617,-0.05408478528261185,0.06276154518127441,-0.08833527565002441,0.2412547618150711,-0.04524913802742958,0.1941005140542984,0.6963926553726196,0.5963826179504395,0.0,41.0
11,25.0,27.0,26.0,-0.11631599813699722,-0.01636471040546894,-0.12320441007614136,0.2917156517505646,-0.016025003045797348,0.07658141851425171,-0.20610526204109192,0.08570150285959244,-0.05220847576856613,0.2272295206785202,0.7535387873649597,0.6002151966094971,0.0,41.0
12,25.0,27.0,27.0,-0.1731976866722107,0.03857443481683731,-0.08275425434112549,0.2690048813819885,-0.1023748591542244,0.07660768926143646,-0.26973509788513184,-0.009892538189888,0.11758463829755783,0.21909987926483154,0.7487004995346069,0.5733609199523926,0.0,41.0
13,25.0,27.0,28.0,-0.2931331694126129,-0.057864218950271606,-0.14967383444309235,0.09134679287672043,-0.2570960521697998,0.2470579743385315,-0.2352607250213623,0.0765032172203064,0.3086361289024353,0.2658180892467499,0.7478479743003845,0.5246615409851074,0.0,41.0
14,25.0,27.0,29.0,-0.2710666060447693,-0.21410517394542694,-0.208031564950943,0.02885577641427517,-0.2403792291879654,0.40196099877357483,-0.0899454802274704,0.14213687181472778,0.2750566303730011,0.20907087624073029,0.6768099069595337,0.514113187789917,0.0,41.0
15,25.0,28.0,25.0,0.028779640793800354,-0.11576713621616364,-0.24371899664402008,0.14404939115047455,0.0011103299912065268,0.011817307211458683,-0.03312833979725838,0.23209328949451447,-0.09828171879053116,0.06477433443069458,0.6665006875991821,0.5869078636169434,0.0,41.0
16,25.0,28.0,26.0,0.0014148056507110596,-0.023029401898384094,-0.11764839291572571,0.249480739235878,0.0005482525448314846,0.08650299906730652,-0.19498495757579803,0.08429694920778275,-0.0881868377327919,0.21351145207881927,0.6819210052490234,0.6023697853088379,0.0,41.0
17,25.0,28.0,27.0,-0.03162497282028198,0.029817208647727966,-0.060857027769088745,0.2985336184501648,-0.04285059869289398,0.049767665565013885,-0.22726158797740936,-0.03479894995689392,0.07627283036708832,0.2555757761001587,0.7065268158912659,0.5594549179077148,0.0,41.0
18,25.0,28.0,28.0,-0.1805795282125473,-0.081809401512146,-0.17368270456790924,0.18112289905548096,-0.1470995992422104,0.1903330236673355,-0.15284328162670135,0.058480486273765564,0.27599865198135376,0.2722192406654358,0.6953692436218262,0.5004270076751709,0.0,41.0
19,25.0,28.0,29.0,-0.16757501661777496,-0.1887664645910263,-0.1810813993215561,0.07692336291074753,-0.12483178079128265,0.294961541891098,-0.0233949963003397,0.11061020195484161,0.25507256388664246,0.21601440012454987,0.6312553286552429,0.508472204208374,0.0,41.0
20,25.0,29.0,25.0,0.12718582153320312,-0.047500237822532654,-0.126937597990036,0.13474398851394653,0.056573156267404556,-0.050914328545331955,-0.07469531148672104,0.14148662984371185,-0.09508465230464935,0.09084656089544296,0.6636327505111694,0.5734472274780273,0.0,41.0
21,25.0,29.0,26.0,0.07476139813661575,0.016809219494462013,-0.0708225667476654,0.15865397453308105,-0.022284258157014847,0.07088600099086761,-0.18512703478336334,0.1072722002863884,-0.0689365565776825,0.23366883397102356,0.6464793086051941,0.6218307018280029,0.0,41.0
22,25.0,29.0,27.0,0.01530331838876009,0.02363700605928898,-0.038725245743989944,0.22202043235301971,-0.12165284156799316,0.11400258541107178,-0.22017863392829895,0.04590652137994766,0.05373840406537056,0.3343754708766937,0.6753092408180237,0.5817029476165771,0.0,41.0
23,25.0,29.0,28.0,-0.09519455581903458,-0.11388441175222397,-0.21848377585411072,0.1464838683605194,-0.15161137282848358,0.2509544789791107,-0.10764117538928986,0.15537922084331512,0.18623028695583344,0.30340486764907837,0.6809022426605225,0.5150558948516846,0.0,41.0
24,25.0,29.0,29.0,-0.07414455711841583,-0.22467419505119324,-0.2261262983083725,0.09132543206214905,-0.06681159883737564,0.31677553057670593,0.034840311855077744,0.1827481985092163,0.13747510313987732,0.20074345171451569,0.6434114575386047,0.5176436901092529,0.0,41.0
25,26.0,25.0,25.0,-0.254347026348114,-0.06731120496988297,-0.33628079295158386,0.19449235498905182,-0.07891380786895752,0.0828588455915451,-0.16104310750961304,0.2532223165035248,-0.06876756995916367,0.1496112197637558,0.7311992645263672,0.5739662647247314,0.0,41.0
26,26.0,25.0,26.0,-0.2560502886772156,-0.10138678550720215,-0.2338559776544571,0.32170340418815613,-0.07707300782203674,0.045962389558553696,-0.17699553072452545,0.19146224856376648,0.02127103880047798,0.2048339545726776,0.7298344373703003,0.5950231552124023,0.0,41.0
27,26.0,25.0,27.0,-0.1094600260257721,-0.08772310614585876,-0.13476026058197021,0.22201645374298096,-0.20307375490665436,0.21768057346343994,-0.35323575139045715,0.12281405925750732,0.1615964025259018,0.30605992674827576,0.7658711671829224,0.6287431716918945,0.0,41.0
28,26.0,25.0,28.0,-0.07202839106321335,-0.15610507130622864,-0.052003830671310425,0.1687289923429489,-0.15434063971042633,0.2570822536945343,-0.35375356674194336,0.024814724922180176,0.19835028052330017,0.36808717250823975,0.7427694797515869,0.61678147315979,0.0,41.0
29,26.0,25.0,29.0,-0.18266133964061737,-0.16967153549194336,-0.060792677104473114,0.14524202048778534,-0.04979579150676727,0.31337442994117737,-0.27025678753852844,-0.0034700711257755756,0.13658753037452698,0.29573842883110046,0.6417149305343628,0.5242769718170166,0.0,41.0
30,26.0,26.0,25.0,-0.1383354663848877,-0.01266808807849884,-0.26122260093688965,0.04195196181535721,-0.07508299499750137,0.14765314757823944,-0.2196606993675232,0.29534026980400085,-0.07772096991539001,0.17602650821208954,0.748962938785553,0.5982925891876221,0.0,41.0
31,26.0,26.0,26.0,-0.1425367295742035,-0.0573776550590992,-0.23636232316493988,0.20080207288265228,-0.09623772650957108,0.0853915587067604,-0.21646080911159515,0.25976938009262085,-0.007871302776038647,0.21101124584674835,0.7542457580566406,0.620018720626831,0.0,41.0
32,26.0,26.0,27.0,-0.06499665230512619,-0.09617280215024948,-0.13928157091140747,0.18713770806789398,-0.2145768404006958,0.19877204298973083,-0.35943520069122314,0.14925162494182587,0.1982259899377823,0.33090105652809143,0.790291965007782,0.6157636642456055,0.0,41.0
33,26.0,26.0,28.0,-0.0631764605641365,-0.2138127237558365,-0.058954644948244095,0.12914900481700897,-0.13631917536258698,0.2245146930217743,-0.30914321541786194,0.061064232140779495,0.2889746129512787,0.4169536232948303,0.7199501395225525,0.52951979637146,0.0,41.0
34,26.0,26.0,29.0,-0.1721094399690628,-0.1966691017150879,-0.025284620001912117,0.08073123544454575,0.012535596266388893,0.2730541229248047,-0.16545647382736206,-0.005959604401141405,0.14543020725250244,0.2744709551334381,0.6199157238006592,0.4620070457458496,0.0,41.0
35,26.0,27.0,25.0,-0.03733415901660919,-0.05343978852033615,-0.21076051890850067,0.02861313708126545,-0.017407121136784554,0.10067930817604065,-0.1926303505897522,0.26359593868255615,-0.019299868494272232,0.12094302475452423,0.7445468306541443,0.5743074417114258,0.0,41.0
36,26.0,27.0,26.0,-0.020114298909902573,-0.031127121299505234,-0.2016516625881195,0.15716269612312317,-0.05255618691444397,0.0978807657957077,-0.21536581218242645,0.24150535464286804,-0.02395794354379177,0.18092933297157288,0.7674756050109863,0.5896995067596436,0.0,41.0
37,26.0,27.0,27.0,-0.013411341235041618,-0.05449932813644409,-0.15702766180038452,0.2048473209142685,-0.14016953110694885,0.18058539927005768,-0.3149074912071228,0.13386762142181396,0.18317408859729767,0.29487764835357666,0.7620814442634583,0.5361392498016357,0.0,41.0
38,26.0,27.0,28.0,-0.07516313344240189,-0.23100610077381134,-0.1272607296705246,0.15204612910747528,-0.10317052900791168,0.23397144675254822,-0.1983826905488968,0.07901467382907867,0.35765784978866577,0.37061652541160583,0.6659269332885742,0.4167168140411377,0.0,41.0
39,26.0,27.0,29.0,-0.21826918423175812,-0.22754880785942078,-0.0960819274187088,0.041901879012584686,-0.019009830430150032,0.28526782989501953,-0.006102547515183687,0.044165439903736115,0.1935584396123886,0.22995148599147797,0.6050803661346436,0.4105191230773926,0.0,41.0
40,26.0,28.0,25.0,-0.023056956008076668,-0.0947679802775383,-0.16599273681640625,0.07697940617799759,0.06003367528319359,0.06337936967611313,-0.10909614711999893,0.1414470225572586,-0.004460168071091175,0.06371643394231796,0.6752274632453918,0.5474135875701904,0.0,41.0
