,x,y,z,fc1,fc2,fc3,fc4,fc5,fc6,fc7,fc8,fc9,fc10,falff,reho,dx,idx
0,25.0,25.0,25.0,0.06520875543355942,-0.039124082773923874,-0.3013318181037903,0.36475950479507446,0.01199820451438427,-0.16606643795967102,-0.28084272146224976,0.3343043625354767,0.2037852257490158,0.05279389023780823,0.7759624123573303,0.552574634552002,0.0,49.0
1,25.0,25.0,26.0,0.03415383771061897,-0.08202852308750153,-0.27820804715156555,0.4276840090751648,0.03438610956072807,-0.08212026953697205,-0.19449500739574432,0.1991923451423645,0.28054359555244446,-0.09879018366336823,0.72370845079422,0.5180461406707764,0.0,49.0
2,25.0,25.0,27.0,-0.02238471806049347,-0.12084485590457916,-0.26626187562942505,0.4613324999809265,-0.05559054762125015,-0.014630820602178574,-0.1469108611345291,0.2522889971733093,0.21958571672439575,-0.15189549326896667,0.683661699295044,0.5206892490386963,0.0,49.0
3,25.0,25.0,28.0,-0.05678069218993187,-0.1465137004852295,-0.3686104118824005,0.4823450744152069,-0.03479589894413948,0.010056884959340096,-0.2221360057592392,0.3523687720298767,0.18373146653175354,-0.0642559677362442,0.6362614631652832,0.5451338291168213,0.0,49.0
4,25.0,25.0,29.0,-0.12335324287414551,-0.14633163809776306,-0.34667539596557617,0.4040267765522003,0.07773494720458984,0.09742923080921173,-0.12379351258277893,0.23524804413318634,0.0990324318408966,0.006482000928372145,0.6392183899879456,0.4785323143005371,0.0,49.0
5,25.0,26.0,25.0,0.09196513146162033,-0.05738569423556328,-0.26172539591789246,0.38730543851852417,0.02260780520737171,-0.1649276614189148,-0.30690863728523254,0.3117925822734833,0.07118236273527145,0.0652654767036438,0.7692244052886963,0.505842924118042,0.0,49.0
6,25.0,26.0,26.0,-0.014339588582515717,-0.11255867779254913,-0.25307711958885193,0.43123871088027954,0.02248917520046234,-0.056130290031433105,-0.27464959025382996,0.09715508669614792,0.2295406460762024,-0.043867722153663635,0.6787714958190918,0.5016131401062012,0.0,49.0
7,25.0,26.0,27.0,-0.047812364995479584,-0.12815462052822113,-0.25917163491249084,0.4089449644088745,-0.03474459797143936,-0.006232663989067078,-0.22845180332660675,0.13684773445129395,0.18690545856952667,-0.10757381469011307,0.6126874685287476,0.5447096824645996,0.0,49.0
8,25.0,26.0,28.0,-0.04626554623246193,-0.11689194291830063,-0.3069547116756439,0.3964485228061676,-0.012910600751638412,0.026004228740930557,-0.23396508395671844,0.26863375306129456,0.13631753623485565,-0.0993642807006836,0.6136960983276367,0.5338177680969238,0.0,49.0
9,25.0,26.0,29.0,-0.03883762285113335,-0.14353159070014954,-0.26180151104927063,0.301998496055603,0.04390875622630119,0.1867149919271469,-0.09687171131372452,0.2510873079299927,-0.0083370516076684,-0.051963936537504196,0.6152932047843933,0.4235529899597168,0.0,49.0
